tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6
461,0.883,0.861,0.1396,0.797,0.8947,0.6038
462,0.8981,0.8948,0.0703,0.9268,0.8886,0.5969
463,0.7675,0.7869,0.081,0.9275,0.9046,0.0235
464,0.7338,0.8663,0.1028,0.8011,0.9082,0.0177
465,0.5462,0.7582,0.055,0.9566,0.5041,0.0223
466,0.878,0.7723,0.0505,0.8644,0.6919,0.0689
467,0.8108,0.6319,0.1066,0.8588,0.7586,0.4376
468,0.9483,0.6976,0.1382,0.648,0.883,0.1898
469,0.7312,0.6059,0.0512,0.6301,0.9417,0.1309
470,1.1048,0.6043,0.3544,0.6948,0.9547,0.2079
471,0.6238,0.5664,0.3578,0.4985,0.7684,0.6445
472,1.2451,0.4631,0.4132,0.4992,0.8822,0.6587
473,1.2451,0.4295,0.2929,0.506,0.7763,0.6352
474,0.5045,0.3745,0.5816,0.3441,0.5788,0.9726
475,1.02,0.538,0.5395,0.5772,0.4659,0.967
476,1.1644,0.5717,0.4825,0.7189,0.7064,0.8795
477,0.8929,0.369,0.4685,0.8368,0.7834,0.9097
478,1.0212,0.6253,0.5303,0.4607,0.778,0.9214
479,0.8299,0.7069,0.4421,0.9331,0.7501,0.9111
480,1.0028,0.737,0.294,1.0247,0.7511,0.6086
481,0.8668,0.7183,0.693,0.8206,0.7477,0.4344
482,1.0078,0.6573,0.7568,0.9837,0.6993,0.583
483,0.7873,0.6753,0.8076,0.9508,0.7337,0.6118
484,0.811,0.6466,0.872,0.8938,0.7748,0.0057
485,0.7483,0.5691,0.8644,0.9145,0.6344,0.0055
486,0.8287,0.5271,0.9674,0.961,0.8951,0.0054
487,0.6794,0.5487,0.8985,0.904,0.7477,0.0054
488,0.7075,0.6165,0.8953,0.6905,0.7118,0.0028
489,0.6467,0.6045,0.9438,0.9747,0.8088,0.5648
490,0.6315,0.6231,0.9327,0.8103,0.8821,0.3887
491,0.783,0.6216,0.9121,0.8062,0.8906,0.7704
492,0.659,0.6256,0.8272,0.7969,0.704,0.7662
493,0.4183,0.6673,0.7393,0.9102,0.9386,0.445
494,0.4922,0.5218,0.6797,0.9883,0.8817,0.7822
495,0.7067,0.403,0.8583,0.9742,0.8842,0.691
496,0.7227,0.1359,0.7454,0.8512,0.8131,0.8485
497,0.6927,0.4581,0.6902,0.8483,0.7898,0.9388
498,0.9678,0.706,0.652,0.7844,0.3423,0.8742
499,0.8471,0.6995,0.7406,0.8118,0.5424,1.0192
500,0.9076,0.7558,0.7511,0.8324,0.6675,0.8831
501,1.1901,0.8048,0.7469,0.8333,0.6701,0.8828
502,0.9435,0.803,0.4504,0.8399,0.6752,1.0045
503,1.1528,0.7571,0.8978,0.8645,0.7267,0.8192
504,1.1528,0.6417,0.8887,0.8325,0.5192,0.9586
505,1.1528,0.9483,0.6315,0.6661,0.5354,0.8375
506,1.1398,0.9515,0.7927,0.8819,0.4579,0.838
507,0.85,0.9318,1.0004,0.7349,0.6959,0.8587
508,1.1858,0.6661,0.9272,0.7574,0.5085,0.8711
509,1.1605,0.7541,0.9285,0.9824,0.7413,0.8369
510,1.1762,0.9303,0.9654,0.9614,0.7273,0.8268
511,0.7467,0.8266,0.848,0.9827,0.7235,0.8349
512,1.1082,0.658,0.6906,0.9109,0.7124,0.831
513,0.9052,0.7843,0.7144,0.8875,0.7372,0.6595
514,1.1704,0.6215,0.6227,0.9523,0.7026,0.6624
515,1.1487,0.777,0.6119,0.8926,0.7241,0.2653
516,0.9742,0.7357,0.7437,0.8529,0.5524,0.9678
517,1.1283,0.5669,0.7212,0.8529,0.6675,0.9543
518,1.1253,0.5925,0.5784,0.5832,0.5757,0.814
519,0.9768,0.3882,0.0763,0.8289,0.2355,0.9242
520,1.2164,0.3902,0.0944,0.7023,0.2697,0.9512
521,1.2085,0.313,0.3137,0.7023,0.2457,0.9504
522,0.9505,0.4647,0.5943,0.7023,0.4524,1.2652
523,1.0244,0.6383,0.4886,0.7025,0.4768,0.9491
524,0.9862,0.7805,0.5727,0.4283,0.4828,1.0241
525,1.0051,0.936,0.7613,0.9395,0.458,1.115
526,1.1863,0.7664,0.5724,0.7185,0.289,0.8297
527,1.0051,0.6419,0.8932,0.9127,0.7404,0.9867
528,0.9655,0.6348,0.736,0.6995,0.7446,0.9544
529,1.1101,0.6276,0.8172,0.8367,0.5373,0.9005
530,1.1937,0.7702,1.0114,0.7264,0.8313,0.7659
531,1.1984,0.7644,1.0173,0.8497,0.7249,0.8871
532,1.186,0.762,1.0163,0.7804,0.5615,0.8498
533,1.1954,0.7229,1.2103,0.8696,0.6905,0.804
534,1.2069,0.719,1.2009,0.9428,0.6851,1.199
535,0.9691,0.7516,0.9536,0.9349,0.7319,1.1992
536,1.0386,0.772,1.1471,0.9217,0.8356,0.8967
537,1.0009,0.7207,0.9548,0.9347,0.7424,1.2036
538,1.1639,0.671,1.1563,0.8578,0.596,1.2038
539,1.1439,0.6658,1.0282,0.7111,0.5969,1.1836
540,1.0236,0.426,0.7471,0.9924,0.5872,1.1095
541,1.1272,0.4795,0.76,0.8851,0.4235,0.8826
542,1.065,0.4494,0.6937,0.8096,0.4422,1.1355
543,1.1068,0.5144,0.5681,0.9225,0.3901,1.1211
544,1.1496,0.4644,0.4863,0.6109,0.441,1.0004
545,1.0426,0.4566,0.701,0.9667,0.4478,0.864
546,1.1266,0.6239,0.6321,0.8854,0.4248,1.0632
547,0.8194,0.6044,0.8148,0.9091,0.3258,0.9124
548,0.9812,0.734,0.9598,0.9716,0.5368,1.1517
549,0.4825,0.894,0.9717,0.8471,0.8212,1.1517
550,0.8142,0.7837,0.9535,0.8345,0.7097,1.1517
551,0.8793,0.8363,0.9218,0.718,0.5939,0.768
552,0.7732,0.8487,0.725,0.8886,0.7713,1.1992
553,0.6995,0.66,0.9322,0.7729,0.6423,0.9982
554,0.7152,0.7992,0.9458,0.8829,0.6052,1.1442
555,0.905,0.6087,0.9878,0.5925,0.775,1.2394
556,0.7885,0.7883,0.9653,1.0018,0.7193,1.2394
557,0.8927,0.7677,0.7817,0.9211,0.6355,1.2394
558,0.6523,0.7619,0.9796,0.9717,0.6135,1.2943
559,0.826,0.8752,0.877,1.2048,0.725,1.289
560,0.7689,0.9129,0.7333,0.7618,0.625,1.2907
561,0.7038,0.7805,0.7615,0.6619,0.7384,0.8173
562,0.8106,0.7652,0.791,0.7331,0.5371,1.1701
563,0.7893,0.6462,0.7732,0.757,0.7755,0.0004
564,0.8027,0.7898,0.7823,0.6183,0.6002,1.1189
565,0.712,0.8057,0.5586,0.6415,0.7624,1.1189
566,0.7935,0.7114,0.7351,0.5766,0.6239,1.1189
567,0.8508,0.7615,0.7352,0.6932,0.8471,1.1189
568,0.76,0.8693,0.8676,0.5573,0.7864,0.5595
569,0.6764,0.8982,0.8716,0.3161,0.6759,1.1517
570,0.6324,0.8592,0.778,0.6606,0.5074,1.151
571,0.6046,0.8651,0.5911,0.9784,0.6996,0.7365
572,0.5788,0.8131,0.8674,0.788,0.8605,0.967
573,0.4156,0.5634,0.8874,0.8662,0.6112,0.6027
574,0.5777,0.9011,1.1509,0.9777,0.7213,0.9231
575,0.5113,0.8474,0.6915,0.8304,0.8165,0.9316
576,0.4806,0.6861,1.1835,0.9738,0.9374,0.6623
577,0.5896,0.6267,1.1835,0.9827,0.8978,0.7614
578,0.5366,0.8607,0.9629,0.934,0.8338,0.7429
579,0.8243,0.8303,1.1632,0.7654,0.8343,0.739
580,0.7872,0.6598,0.9616,0.6528,0.877,0.7453
581,0.7754,0.7659,1.1201,0.5921,0.6086,0.6075
582,0.698,0.528,1.166,0.5072,0.7049,0.4293
583,0.7558,0.9469,1.1682,0.5026,0.8306,0.6439
584,0.6946,0.8285,0.8722,0.3453,0.909,0.5245
585,0.552,0.9239,1.0628,0.2844,0.7469,0.6239
586,0.6353,0.9475,0.9622,0.2238,0.934,0.9231
587,0.7305,0.8019,0.8575,0.1131,0.7475,1.1332
588,0.9616,0.9237,0.6112,0.5242,0.8396,1.0294
589,0.7628,0.927,0.7309,0.7696,0.8923,1.1379
590,0.7529,0.9434,0.7612,0.7777,0.9313,1.1693
591,0.5345,0.9463,0.6909,0.8718,0.9771,0.7999
592,0.428,0.9417,0.6356,0.6495,0.9638,1.1946
593,0.4432,0.898,0.6539,0.7401,0.8535,1.1944
594,0.5072,0.863,0.6063,0.5597,0.6504,1.0526
595,0.4952,0.9004,0.619,0.652,0.7102,1.1779
596,0.9057,0.8082,0.7918,0.5851,0.5881,1.1947
597,0.8951,0.7825,0.7854,0.5459,0.5234,1.1947
598,0.6351,0.791,0.7165,0.4826,0.5006,1.1947
599,0.8513,0.8337,0.6715,0.526,0.5062,1.1292
600,0.9349,0.8423,0.6842,0.6163,0.4992,1.0986
601,0.9858,0.7597,0.9105,0.5076,0.5577,1.1844
602,0.9092,0.6949,0.8241,0.5152,0.4273,0.5686
603,0.8871,0.4669,0.7693,0.524,0.3609,1.1366
604,0.9261,0.8196,0.7157,0.471,0.5239,1.1844
605,0.8895,0.7892,0.4799,0.4725,0.7876,1.1844
606,0.6937,0.844,0.6529,0.353,0.7676,1.1844
607,0.7962,0.7933,0.6505,0.3761,0.7515,1.1844
608,0.8025,0.9643,0.6039,0.4797,0.7649,1.1844
609,0.81,0.9579,0.8394,0.5063,0.7907,1.1844
610,0.8264,0.9598,0.7808,0.5287,0.6659,1.1844
611,0.7265,0.8255,0.671,0.5088,0.7516,0.395
612,0.7143,0.8274,0.8332,0.4881,0.7295,1.1946
613,0.6954,0.9083,0.9896,0.4185,0.7586,1.1947
614,0.6644,0.9097,0.9895,0.5815,0.6229,1.1998
615,0.6534,0.9683,0.9511,0.584,0.6157,1.1998
616,0.501,0.8467,0.8817,0.4725,0.2935,1.1998
617,0.4552,0.9659,0.834,0.3145,0.2691,1.1998
618,0.281,0.9637,0.9735,0.3022,0.5752,1.1798
619,0.6806,0.9685,0.9198,0.3981,0.7266,0.9993
620,0.6978,0.9693,0.7264,0.3988,0.6241,0.8095
621,0.7016,0.9799,0.809,0.4667,0.5008,0.8267
622,0.6705,0.8366,0.7819,0.6331,0.6834,0.9816
623,0.8476,0.8929,0.8874,0.6342,0.5908,1.0669
624,0.6199,0.8689,0.9564,0.694,0.7383,0.5708
625,0.8962,0.9841,0.8301,0.702,0.7638,0.6674
626,0.8079,1.0161,0.8702,0.587,0.6472,0.9834
627,1.1692,0.8052,0.9636,0.4738,0.7457,1.0371
628,1.1692,0.7852,0.9653,0.7187,0.8059,1.0248
629,0.9743,0.6838,0.947,0.7251,0.7629,0.9312
630,1.167,0.6795,0.7117,0.7686,0.5517,0.8871
631,1.1684,0.4226,0.7472,0.7391,0.6709,0.7105
632,1.1295,0.8279,0.9878,0.8972,0.6677,0.9327
633,0.8652,0.6907,0.8627,0.8971,0.8013,0.9442
634,1.0548,0.8735,1.0292,0.8971,0.7612,0.9367
635,0.9152,0.8734,0.9828,0.7771,0.6329,0.9355
636,1.1984,0.8727,1.03,0.3497,0.4657,0.9428
637,1.2535,0.6991,0.8492,0.8474,0.5692,1.1146
638,1.3358,0.9984,0.7719,0.8641,0.7716,1.0842
639,1.3189,0.7683,0.6794,0.848,0.8041,0.7306
640,1.0995,0.8566,0.4964,0.5843,0.789,0.803
641,1.2007,0.8935,0.6948,0.4613,0.6464,0.9319
642,0.9216,0.9456,0.7176,0.4453,0.6988,1.1216
643,1.3102,0.8711,0.7465,0.4507,0.8017,1.1216
644,0.8839,0.7861,0.5826,0.4598,0.6908,1.1216
645,0.799,0.8019,0.6309,0.5451,0.8012,1.1243
646,1.0922,0.6612,0.6356,0.7297,0.7122,1.1243
647,1.0172,0.7644,0.6078,0.7674,0.7165,0.0128
648,0.6888,0.6857,0.8537,0.9616,0.8601,1.1292
649,1.0026,0.5729,0.6126,0.9034,0.5817,0.5908
650,0.7764,0.7765,0.7007,0.9942,0.8347,1.1414
651,0.9703,0.6705,0.853,0.9162,0.6216,1.1412
652,0.9748,0.4356,0.6678,0.809,0.8247,0.9495
653,0.9844,0.4496,0.7647,1.0447,0.9404,0.9911
654,0.9319,0.4672,0.6133,1.0067,0.9436,1.1414
655,0.9203,0.4527,0.6294,1.0008,0.9419,0.5713
656,0.8894,0.328,0.5597,1.0009,0.5875,1.0231
657,0.8993,0.6428,0.5262,0.9281,0.7718,0.7082
658,0.9034,0.3903,0.551,0.9998,0.4923,1.1186
659,0.8581,0.6644,0.6102,0.9774,0.7469,1.1586
660,0.7542,0.7638,0.6553,0.9078,0.8512,0.8284
661,0.7435,0.5713,0.6911,0.908,0.9068,0.9992
662,1.0416,0.7814,0.6177,0.8652,0.9079,1.092
663,0.7346,0.7004,0.3305,0.9145,0.8982,1.1137
664,0.9037,0.6997,0.3188,0.5464,0.8561,1.1523
665,0.8983,0.6856,0.0678,0.7885,0.7938,0.9912
666,0.9098,0.6856,0.3578,0.6459,0.5592,1.1145
667,0.8979,0.7039,0.4136,0.4213,0.6603,1.2059
668,0.823,0.5767,0.3262,0.4189,0.807,0.8046
669,0.7233,0.3564,0.3459,0.4222,0.7626,1.1992
670,0.7421,0.6406,0.3746,0.0302,0.6241,0.8994
671,0.761,0.7443,0.4477,0.0037,0.7978,1.2162
672,0.7958,0.8632,0.4262,0.0281,0.8001,0.8926
673,0.7271,0.7379,0.6331,0.5556,0.6628,1.1461
674,0.7268,0.8532,0.6085,1.2384,0.6755,1.0674
675,0.8482,0.6654,0.4636,0.9716,0.7733,0.9195
676,0.8148,0.5732,0.6274,0.7085,0.7362,1.0156
677,0.8048,0.7321,0.8959,0.6972,0.7332,1.1617
678,0.6709,0.735,0.8584,0.9342,0.6196,1.1618
679,0.8603,0.7504,0.7072,0.9229,0.7876,1.0958
680,0.8228,0.7328,0.9169,0.734,0.8054,0.9236
681,0.8238,0.5392,0.876,0.7265,0.7998,0.9242
682,0.8244,0.783,0.8794,0.8447,0.7303,0.5467
683,0.7212,0.8118,0.5677,0.7417,0.6313,0.8002
684,0.7251,0.6707,0.8052,0.7126,0.7794,0.6894
685,0.7239,0.7558,0.7806,0.7267,0.7419,0.6775
686,0.6181,0.9378,0.7653,0.6971,0.767,0.4331
687,0.704,0.8958,0.704,0.4641,0.7437,0.8678
688,0.7653,0.8691,0.7505,0.7177,0.7585,0.7245
689,0.7859,0.7007,0.6548,0.6123,0.7067,0.7708
690,0.6712,0.8378,0.6877,0.6521,0.7126,1.267
691,0.5233,0.8255,0.4861,0.7082,0.7314,1.267
692,0.6425,0.8227,0.7009,0.5552,0.6502,1.267
693,0.5132,0.9521,0.7277,0.5639,0.6582,0.4225
694,0.7661,0.8755,0.7375,0.6429,0.6798,1.2112
695,0.6475,0.6028,0.7485,0.6719,0.4198,1.2112
696,0.693,0.7588,0.5838,0.6447,0.3859,1.1765
697,0.5725,0.6739,0.5781,0.5902,0.3677,1.0304
698,0.665,0.8325,0.7347,0.6302,0.3422,1.2028
699,0.7611,0.7736,0.7575,0.6459,0.2179,1.1832
700,0.7358,0.823,0.3858,0.6493,0.6217,0.4698
701,0.8056,0.7065,0.7488,0.6069,0.5519,1.1018
702,0.8229,0.5687,0.9634,0.6665,0.6153,1.1399
703,0.7544,0.3319,0.9601,0.8767,0.6173,0.8632
704,0.7442,0.4783,0.9637,0.8681,0.3943,0.9059
705,0.721,0.6425,0.8034,0.8848,0.2887,1.1189
706,0.6292,0.6895,0.7989,0.8025,0.6032,1.1189
707,0.8013,0.5206,0.8824,0.8588,0.7959,0.5641
708,0.7646,0.6215,0.9603,0.8931,0.5199,0.9136
709,0.7386,0.7539,0.9398,0.866,0.4527,0.8117
710,0.7443,0.5872,0.9128,0.9059,0.4915,1.2348
711,0.7634,0.5317,0.7645,0.8619,0.5842,1.2928
712,0.6405,0.4097,0.7935,0.7276,0.4905,1.2127
713,0.7583,0.2583,0.7997,0.7253,0.9242,0.6571
714,0.7419,0.3784,0.7267,0.9383,0.7621,1.2384
715,0.9384,0.3924,0.6087,0.9357,0.8035,0.9421
716,0.87,0.3781,0.6005,0.9073,0.8936,1.2652
717,0.8724,0.3952,0.6139,0.9638,0.6599,1.2558
718,0.7478,0.3155,0.6291,0.9479,0.8268,1.2246
719,0.6076,0.4884,0.4908,0.7033,0.7867,1.1671
720,0.5552,0.436,0.7277,0.8757,0.6957,1.1904
721,0.3547,0.2727,0.6078,0.9843,0.6531,0.8256
722,0.7079,0.3303,0.4737,0.9431,0.6175,1.2172
723,0.5929,0.2294,0.6783,0.8623,0.4037,0.6897
724,0.6378,0.4163,0.7479,0.6283,0.568,0.8805
725,0.5575,0.5192,0.7072,0.6439,0.4774,0.6911
726,0.6531,0.5089,0.8324,0.66,0.5905,0.9786
727,0.6821,0.4937,0.8624,0.7107,0.6102,0.7679
728,0.6939,0.5104,0.7865,0.6788,0.5288,1.0986
729,0.5113,0.4401,0.7076,0.8606,0.402,1.0854
730,0.7168,0.5489,0.7064,0.8791,0.5005,1.1007
731,0.6062,0.4751,0.5869,0.8933,0.456,0.5504
732,0.5676,0.7532,0.7762,0.694,0.6108,0.7611
733,0.5583,0.6145,0.8428,0.9516,0.4486,1.0497
734,0.5734,0.73,0.7727,1.1781,0.4523,1.0789
735,0.5331,0.8231,0.6702,1.1781,0.4768,0.8875
736,0.5208,0.8164,0.8136,1.1781,0.4547,1.2169
737,0.3603,0.6763,0.7975,1.1781,0.4717,1.1267
738,0.4857,0.921,0.7456,0.923,0.4596,0.3848
739,0.5016,0.936,0.7553,0.9212,0.3427,0.8147
740,0.4865,0.9228,0.8056,1.1708,0.3423,0.2315
741,0.5019,0.9119,0.6896,1.1669,0.63,0.2464
742,0.4892,0.8935,0.589,1.1668,0.6283,1.2353
743,0.4887,0.8781,0.4631,1.1791,0.522,0.8389
744,0.5103,0.9175,0.5812,1.1278,0.7233,0.9995
745,0.4795,0.9176,0.614,0.9627,0.6414,1.0773
746,0.3705,0.7987,0.5889,0.9417,0.7026,0.8208
747,0.3517,0.9793,0.5419,0.9033,0.5694,0.9608
748,0.5829,0.8898,0.3133,0.8803,0.4845,0.9523
749,0.5199,0.8007,0.415,0.693,0.437,1.1756
750,0.5873,1.0226,0.4693,0.5661,0.3361,1.0801
751,0.5632,0.9711,0.6018,0.4879,0.6128,1.1795
752,0.5953,1.0474,0.7733,0.7351,0.6285,1.1527
753,0.5903,1.0474,0.6131,0.4849,0.5211,1.1234
754,0.5571,1.0474,0.642,0.4642,0.4042,1.1528
755,0.4891,1.0474,0.7013,0.4359,0.3186,1.1528
756,0.5236,0.7851,0.6994,0.4212,0.5322,1.1528
757,0.6267,1.0211,0.6511,0.5624,0.7502,1.0588
758,0.7036,1.1435,0.6699,0.4293,0.7332,0.9652
759,0.6635,1.1442,0.5993,0.3184,0.7275,1.0135
760,0.602,0.9157,0.6228,0.7003,0.7173,0.8437
761,0.5608,0.86,0.6159,0.6619,0.607,0.59
762,0.4623,1.0828,0.4046,0.6525,0.5047,0.4766
763,0.5421,0.861,0.404,0.4701,0.6148,0.3968
764,0.4087,1.1495,0.4152,0.626,0.6033,0.5575
765,0.3997,1.1014,0.4578,0.589,0.7305,0.8936
766,0.3637,1.1014,0.4553,0.6023,0.5939,0.8368
767,0.4978,1.1014,0.4809,0.6863,0.7601,0.8295
768,0.5615,0.8573,0.4116,0.8602,0.7664,0.8667
769,0.6967,0.6698,0.3782,0.7256,0.6388,0.8333
770,0.7904,0.7249,0.3788,0.8233,0.716,0.6307
771,0.87,0.2511,0.4391,0.667,0.6124,0.7048
772,0.6908,1.0228,0.3523,0.9682,0.7149,0.9665
773,0.8068,1.0075,0.5373,0.9735,0.7462,0.9147
774,0.6858,1.0006,0.3385,0.9696,0.7513,0.6918
775,0.7968,0.8549,0.4168,0.8376,0.761,0.7167
776,0.854,1.0623,0.4572,0.8944,0.741,0.6901
777,0.7805,1.0623,0.4025,0.8891,0.7317,0.7485
778,0.6597,1.0623,0.3799,0.7025,0.6825,0.6292
779,0.438,1.0622,0.5561,0.4509,0.5267,0.6478
780,0.5599,0.8128,0.466,0.8293,0.5198,0.6513
781,0.6158,0.9362,0.4001,0.867,0.5474,0.6336
782,0.5863,0.7227,0.4423,0.8362,0.55,0.5599
783,0.5353,0.9561,0.3347,0.718,0.5077,0.6141
784,0.6983,1.0752,0.3193,0.7093,0.0588,0.3327
785,0.6577,0.9768,0.647,0.8303,0.109,0.3324
786,0.6492,0.952,0.5661,0.8668,0.0995,0.4562
787,0.6847,1.0938,0.5049,0.829,0.0549,0.4098
788,0.775,0.9669,0.7053,0.4423,0.0914,0.0714
789,0.5056,0.9231,0.5215,0.868,0.3322,0.0291
790,0.6915,1.1376,0.5545,0.6932,0.642,0.1467
791,0.6557,1.0353,0.6559,0.5968,0.4033,0.2536
792,0.5836,0.7954,0.5765,0.4189,0.4675,0.0371
793,0.4854,1.0729,0.7113,0.4391,0.5935,0.051
794,0.5814,1.1418,0.7111,0.5037,0.3764,0.0091
795,0.5231,1.0383,0.6041,0.3643,0.723,0.0373
796,0.5234,1.0117,0.4941,0.3245,0.7359,0.1312
797,0.5836,1.0379,0.5036,0.7136,0.6441,0.5626
798,0.4694,0.9546,0.5473,0.2061,0.5238,0.4121
799,0.3172,0.8826,0.6401,0.8713,0.5122,0.5947
800,0.673,0.6697,0.6346,0.8993,0.5173,0.7323
801,0.5384,0.7236,0.6452,0.6896,0.504,0.762
802,0.466,0.7662,0.5346,1.0007,0.4914,0.623
803,0.6544,0.7089,0.6856,0.9796,0.5453,0.5009
804,0.654,0.6603,0.8883,0.9741,0.5225,0.6712
805,0.6641,0.7111,0.8478,0.6949,0.5612,0.7797
806,0.6664,0.7586,0.7858,0.5988,0.5228,0.6093
807,0.5649,0.6736,0.7824,0.7494,0.5269,0.8632
808,0.5736,0.651,0.6697,0.9935,0.3711,0.8587
809,0.559,0.8971,0.4999,0.9913,0.7159,0.8886
810,0.551,0.8273,0.6992,0.9805,0.6932,0.8909
811,0.4772,0.8928,0.6028,0.8879,0.8282,0.5883
812,0.7144,1.0004,0.5338,0.995,0.7857,0.8161
813,0.7395,0.9929,0.5463,1.1234,0.6849,0.9514
814,0.7163,0.8809,0.4721,1.1428,0.6773,0.8723
815,0.6863,1.0201,0.669,0.7526,0.7191,0.8827
816,0.5893,0.8392,0.6913,0.9327,0.7365,1.1277
817,0.5183,0.9094,0.6809,1.2299,0.4901,1.0229
818,0.4398,0.8919,0.6628,1.2265,0.6679,1.1482
819,0.3961,0.6866,0.5131,1.2229,0.6674,1.1682
820,0.5429,0.5923,0.7806,1.1201,0.6523,1.1322
821,0.6756,0.371,0.6345,0.9308,0.5358,1.0343
822,0.67,0.1607,0.504,0.9228,0.5849,0.9262
823,0.6649,0.1437,0.8539,0.9088,0.541,0.8966
824,0.5333,0.1864,0.7357,0.8823,0.606,0.7389
825,0.6199,0.0653,0.8213,0.7332,0.612,1.1729
826,0.6203,0.4422,0.9247,0.7955,0.815,1.0359
827,0.6561,0.4224,0.8283,0.7383,0.7187,0.9645
828,0.7046,0.5799,0.8002,0.6219,0.8714,0.8103
829,0.7299,0.3798,0.9687,0.8234,0.8622,0.9394
830,0.6862,0.5098,0.8568,0.7792,0.9168,1.082
831,0.7521,0.6565,0.8596,0.5879,0.9609,1.2086
832,0.6817,0.865,0.9627,0.8783,0.9617,1.2106
833,0.7055,0.8191,0.9524,0.8016,0.9617,1.2106
834,0.7152,0.828,0.9614,0.839,0.9573,1.1798
835,0.6296,0.7214,0.9548,0.6157,0.8855,0.8488
836,0.5578,0.6347,1.0064,0.7631,0.8061,0.6399
837,0.6548,0.5496,0.9474,0.8835,0.7868,0.5622
838,0.6644,0.5879,0.8253,0.9975,0.7859,1.1189
839,0.5509,0.1887,0.367,0.8359,0.8049,1.1188
840,0.5504,0.5164,0.4556,1.0921,0.7983,1.1189
841,0.3864,0.7005,0.8516,1.2453,0.526,1.1189
842,0.3393,0.8276,0.87,1.0986,0.6244,0.9929
843,0.5671,0.6287,0.6041,1.0754,0.6793,0.8084
844,0.3366,0.6786,0.7614,0.775,0.7724,0.5597
845,0.4727,0.6701,0.7217,0.9432,0.6045,0.7789
846,0.4556,0.9642,0.6052,0.9748,0.6737,0.8234
847,0.3241,1.1032,0.6371,0.6653,0.7471,0.7897
848,0.5993,0.9932,0.7408,0.9783,0.7249,0.7511
849,0.4062,0.7738,0.6637,0.8791,0.6742,0.9341
850,0.6454,0.9945,0.7787,0.7687,0.5452,0.985
851,0.5661,1.0808,0.6326,0.6318,0.3068,1.0271
852,0.7617,1.0483,0.8315,0.7978,0.7685,1.0786
853,0.6856,0.7245,0.7416,0.7447,0.7573,1.1502
854,0.4845,1.1043,0.6601,0.6127,0.6116,1.0586
855,0.7735,1.0385,0.8071,0.6145,0.75,0.6628
856,0.7713,0.9337,0.7684,0.6023,0.7517,0.7429
857,0.773,0.501,0.7747,0.6277,0.7473,1.0276
858,0.6722,0.6328,0.8341,0.6508,0.7614,0.7379
859,1.0359,0.4793,0.7465,0.721,0.6458,1.1994
860,0.9854,0.7119,0.8156,0.6643,0.8081,1.2004
861,0.893,0.5821,0.8947,0.6619,0.8162,1.1603
862,0.845,0.3157,0.8128,0.6525,0.7945,1.1567
863,0.6109,0.4262,0.7995,0.4634,0.7457,0.7959
864,0.5529,0.6372,0.7958,0.6672,0.8724,0.8852
865,0.7571,0.658,0.7404,0.6963,0.8679,0.9312
866,0.8151,0.554,0.7042,0.475,0.863,1.184
867,0.7955,0.5824,0.712,0.7924,0.731,0.9941
868,0.6063,0.6323,0.58,0.7944,0.5692,1.2106
869,0.4648,0.7028,0.7521,0.6433,0.4085,1.2057
870,0.475,0.654,0.5716,0.5105,0.4449,1.2681
871,0.5009,0.6301,0.5844,0.7884,0.522,1.2681
872,0.4555,0.6829,0.4852,0.7859,0.311,1.2681
873,0.4873,0.5632,0.6876,0.5677,0.2202,1.2681
874,0.3022,0.5163,0.753,0.8157,0.3121,1.2681
875,0.5466,0.5316,0.5163,0.7566,0.4037,1.2681
876,0.7616,0.5304,0.8394,0.6639,0.4136,0.8454
877,0.6335,0.4056,0.9025,0.8975,0.4227,1.1767
878,0.7881,0.3072,1.116,0.8077,0.4194,1.1466
879,0.7646,0.3162,1.0271,0.4247,0.4026,1.0749
880,0.7474,0.2806,0.6433,0.5631,0.3911,0.7551
881,0.7326,0.2482,0.9732,0.5486,0.3979,1.1998
882,0.9479,0.4414,0.7887,0.5669,0.4051,1.1998
883,1.0066,0.3656,0.8623,0.4369,0.3938,1.1998
884,0.9169,0.3062,0.5844,0.635,0.4228,1.1961
885,0.8806,0.2176,0.6861,0.5946,0.4137,1.1979
886,0.5911,0.2528,0.7106,0.6378,0.3929,1.1998
887,0.7909,0.2683,0.7203,0.6231,0.4225,1.0599
888,0.6901,0.5204,0.7096,0.6427,0.3243,0.9852
889,0.9433,0.6734,0.7121,0.5611,0.4781,0.9002
890,0.8728,0.6561,0.6955,0.6168,0.4286,0.1098
891,0.9011,0.6594,0.7297,0.5738,0.5214,0.6915
892,0.8486,0.6022,0.6138,0.4003,0.6143,0.7236
893,0.7579,0.6373,0.8032,0.4322,0.7462,0.6703
894,0.7426,0.6143,0.8163,0.531,0.3842,0.6757
895,0.5062,0.5556,0.6201,0.3618,0.2385,0.6605
896,0.5541,0.936,0.3059,0.3883,0.3892,0.7266
897,0.7252,0.952,0.55,0.3674,0.392,0.6723
898,0.7413,0.7692,0.6972,0.0289,0.3771,0.4125
899,0.6353,0.5197,0.7149,0.0272,0.3866,0.1819
900,0.5666,0.5954,0.7593,0.3053,0.3999,0.594
901,0.4071,0.6756,0.7204,0.2614,0.3148,1.2672
902,0.9654,0.6845,0.746,0.4959,0.2754,1.2681
903,0.7297,0.6719,0.6893,0.7432,0.4807,1.2681
904,0.6327,0.593,0.7229,0.4289,0.4485,1.268
