tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
356,0.6382,0.859,0.9575,1.0396,1.1506,0.5701,0.3879,0.9788
357,0.5473,0.93,0.9752,1.0309,1.1567,0.6197,0.4192,0.8127
358,0.6515,0.876,0.7851,1.0264,0.9893,0.7844,0.7595,1.1933
359,0.4989,1.1033,0.9374,0.8749,1.145,0.5022,0.6411,0.8375
360,0.6464,1.1032,0.9448,0.9296,0.9884,0.7968,0.9421,0.7001
361,0.6936,1.0014,0.9378,0.9257,0.859,0.8711,0.9672,1.1273
362,0.6164,0.6921,0.783,1.0636,1.0231,0.5649,0.9199,0.8986
363,0.734,0.8608,1.0207,1.0239,1.0766,0.8837,0.8988,1.0019
364,0.712,0.792,1.0591,1.0063,0.8463,1.1013,0.6524,1.0461
365,0.63,0.9344,1.1423,0.9382,0.855,1.1428,0.6877,1.2763
366,0.6089,1.0676,0.9908,0.9234,0.8646,0.9233,0.8651,1.19
367,0.4973,0.8501,0.934,0.9324,1.1141,0.7945,0.9402,1.2446
368,0.4434,1.164,0.9631,0.8101,1.1063,1.1571,0.8029,1.2921
369,0.2828,1.1107,1.1956,0.8793,1.0379,1.1752,0.9857,1.2971
370,0.2745,1.1082,1.1436,0.8766,0.8854,1.1704,0.9663,1.2971
371,0.263,1.1668,0.8977,0.8664,0.8236,1.1245,0.9738,1.3418
372,0.2184,0.9773,1.01,0.7756,0.8023,0.9581,0.7654,1.2349
373,0.4339,1.1341,0.8661,0.6245,0.7444,1.0349,0.9191,0.8278
374,0.5242,1.1338,1.2413,0.4123,0.5091,1.194,0.753,1.1975
375,0.7362,1.1179,0.9593,0.6279,0.8341,1.1548,0.7799,1.1971
376,0.49,1.1179,1.1479,0.8805,0.8346,1.1937,0.696,0.9617
377,0.6673,0.859,0.9224,0.7506,0.8518,1.0591,0.8414,1.1975
378,1.0162,0.7214,0.5509,0.6228,0.8374,1.1275,0.8344,1.1976
379,0.6705,0.8681,0.8092,0.6173,0.9567,0.896,0.705,0.6006
380,0.7961,1.027,0.6039,0.5073,0.9684,1.256,0.5515,1.1526
381,0.864,0.9218,0.7038,0.5759,0.8973,1.256,0.6014,0.6433
382,0.8051,1.1113,1.1366,0.5055,0.9344,1.256,0.4782,0.8689
383,0.7518,1.1,1.1536,0.6975,0.8701,0.8377,0.4129,1.0953
384,0.5637,1.0,1.154,0.8927,0.6456,1.2103,0.387,0.9006
385,1.1784,0.6991,1.1539,0.7644,0.816,1.2097,0.4062,1.0672
386,1.1803,0.8997,1.1539,0.7622,0.7213,1.1454,0.6611,1.1117
387,1.1803,0.7631,0.8659,0.8609,0.9834,0.738,0.6566,1.1051
388,1.1781,0.7747,1.2245,0.8468,0.9881,0.9623,0.6134,1.1122
389,0.7041,0.6003,1.2245,0.9418,0.8785,0.9435,0.4953,1.081
390,1.1639,0.6112,1.2245,0.8898,0.833,0.5376,0.6279,1.0959
391,1.0721,0.7662,0.9187,0.7586,0.8943,1.0104,0.6961,1.0489
392,0.9799,0.5852,0.82,0.9025,0.614,1.0105,0.7758,0.8875
393,0.9568,1.1436,0.9948,0.7221,0.7801,1.0107,0.7763,0.9432
394,0.625,0.7029,0.9926,0.8084,0.7807,0.9594,0.7163,0.7304
395,0.9294,0.9144,0.8853,0.9498,0.8342,1.2734,0.5919,0.6917
396,1.042,1.1704,0.9264,0.87,1.2539,0.8649,0.7183,0.5625
397,1.0761,1.0759,0.932,0.8858,1.2272,0.9919,0.8931,0.4162
398,1.0884,0.7779,0.6221,0.6666,1.2264,1.1751,0.8691,0.4576
399,0.9841,0.8705,0.8388,0.8712,1.2274,0.978,0.8181,0.28
400,0.913,1.0289,0.6608,0.8353,1.2274,1.1553,0.7264,0.3484
401,0.974,0.932,0.8188,0.6468,1.2274,1.2315,0.742,0.3713
402,1.2148,0.9303,0.7937,0.7771,0.8184,1.0433,0.7744,0.5318
403,1.2857,0.7383,0.6855,0.8414,1.1806,1.0389,0.7891,0.6573
404,1.2382,0.8151,0.7481,0.7884,1.1806,0.7494,0.777,0.6474
405,1.0376,0.6281,0.6919,0.6311,1.1806,1.0052,0.6222,0.7495
406,1.0939,0.7192,0.8079,0.995,0.8109,1.1927,0.762,0.5026
407,0.7005,0.77,0.8858,0.961,0.8363,1.0504,0.6951,0.7973
408,0.9605,0.7575,0.8692,0.7134,1.1515,1.1131,0.7056,0.7434
409,1.0719,0.4649,0.803,0.9865,1.1028,1.2315,0.7042,0.6857
410,1.0793,0.3669,0.7574,0.9861,1.0633,1.1963,0.485,0.53
411,1.205,0.2727,0.5953,0.9864,0.8638,1.2093,0.5035,0.5916
412,1.192,0.4573,0.5126,0.9867,1.1751,1.2236,0.5102,0.6775
413,1.1301,0.3126,0.5875,0.9527,0.8755,1.0033,0.5523,0.6565
414,1.0763,0.2981,0.6854,0.9994,0.9812,0.9892,0.5752,0.6666
415,1.0694,0.5036,0.7283,0.7309,0.9711,1.0985,0.5571,0.5684
416,1.0343,0.6337,0.7078,0.934,0.7769,1.1688,0.5449,0.6572
417,0.792,0.5411,0.7389,0.5529,1.0275,1.1951,0.4439,0.8408
418,0.9726,0.7895,0.7329,0.5508,0.7852,1.1939,0.6144,0.7864
419,0.9567,0.6296,0.677,0.8551,0.99,1.1924,0.5112,0.6349
420,1.0207,0.7694,0.7622,0.7308,0.9913,0.9559,0.4224,0.8402
421,1.0228,0.8447,0.6013,0.7739,0.891,0.798,0.6006,0.811
422,0.9893,0.8593,0.5834,0.728,0.8934,0.6658,0.4379,0.7394
423,1.0013,0.7785,0.5755,0.4779,0.923,0.9363,0.4566,0.8225
424,0.995,0.6027,0.82,0.8527,0.6477,1.0587,0.5084,0.9343
425,0.8366,0.4547,0.8938,0.9091,0.653,1.1449,0.5,0.9259
426,1.0734,0.5929,0.6079,0.9168,0.883,1.1402,0.3562,0.9155
427,0.8915,0.4589,0.9196,0.9206,0.8328,0.8646,0.381,0.9048
428,0.8647,0.3798,0.8205,1.0967,0.8558,0.8503,0.4834,0.6323
429,0.8919,0.3327,0.6181,1.0599,0.7029,0.9351,0.5216,0.8353
430,0.8338,0.5294,0.3565,0.8805,0.8263,0.8325,0.7909,0.9518
431,0.9893,0.521,0.4367,1.093,0.7443,1.0602,0.7397,1.1256
432,1.0152,0.5632,0.4733,1.125,0.8842,0.9981,0.7256,1.2658
433,1.0306,0.5324,0.5787,0.9895,0.6681,0.9505,0.7388,0.853
434,1.0264,0.6035,0.5656,0.8076,0.8193,0.9062,0.7647,0.942
435,0.9385,0.6542,0.5706,1.0574,0.8851,0.9422,0.7933,1.1321
436,0.7676,0.6844,0.5976,1.0899,0.8333,0.8991,0.9679,1.13
437,0.779,0.5084,0.5039,0.9103,0.6769,0.8483,0.912,1.1652
438,0.5989,0.6117,0.6327,0.8176,0.7137,0.7654,0.9265,0.8573
439,0.7248,0.8649,0.647,1.0209,0.799,0.7871,0.9051,0.7229
440,0.7355,0.8758,0.6257,1.0923,0.7867,0.5617,0.6013,0.6997
441,0.6766,0.8719,0.7229,1.1307,0.6717,0.6939,0.6874,0.4441
442,0.6064,0.8589,0.5848,1.1445,0.5583,0.5594,0.7558,0.8919
443,0.4629,1.0152,0.5992,1.1483,0.4089,0.4864,0.8808,0.8659
444,0.394,1.0268,0.6372,0.8085,0.4784,0.5413,0.9174,0.8181
445,0.3449,0.9509,0.5289,0.7606,0.4242,0.3123,0.9035,0.7312
446,0.4379,0.7249,0.6038,1.0159,0.4319,0.5189,0.7225,0.6292
447,0.6334,0.7334,0.6162,0.9857,0.2395,0.5444,0.8516,0.0011
448,0.5657,0.705,0.5172,1.0049,0.2735,0.4284,0.7764,0.9687
449,0.5238,0.9335,0.5287,0.9895,0.2626,0.6339,1.1052,0.5715
450,0.7105,0.9177,0.5303,0.9852,0.2831,0.6101,0.7367,0.4629
451,0.657,0.7684,0.4568,0.9865,0.2782,0.4265,1.1639,0.0829
452,0.4586,0.7347,0.5956,0.9198,0.251,0.6175,1.1631,0.1874
453,0.4734,0.6581,0.632,0.9437,0.2947,0.4241,1.1639,0.1671
454,0.4816,0.4195,0.5859,0.9436,0.2796,0.8,0.776,0.101
455,0.4971,0.6164,0.6047,0.57,0.2334,0.7329,1.1745,0.1321
456,0.4922,0.6367,0.5074,0.9166,0.4118,0.8641,0.7843,0.0494
457,0.383,0.6007,0.4948,0.8443,0.3147,0.8212,1.1489,0.4499
458,0.5621,0.5164,0.5447,0.9392,0.5763,0.7094,0.9041,0.8905
459,0.5338,0.6917,0.5433,0.8132,0.5979,0.7126,1.1679,0.8644
460,0.512,0.5698,0.3559,0.922,0.6524,0.5297,1.1707,0.6423
461,0.6251,0.7001,0.4635,0.9107,0.4659,0.2519,0.8433,0.8596
462,0.6404,0.6519,0.5225,0.7542,0.5177,0.4726,1.0506,0.8477
463,0.7657,0.6897,0.4687,1.0163,0.5414,0.4433,1.0332,0.824
464,0.7044,0.5868,0.4539,1.0008,0.5821,0.6063,0.8267,0.8608
465,0.5461,0.7821,0.4622,0.984,0.5941,0.6852,0.9184,0.804
466,0.8486,0.7676,0.3986,0.9821,0.5235,0.8036,0.8777,0.5074
467,0.7789,0.8253,0.608,0.7189,0.4843,0.8068,0.8641,0.99
468,0.7807,0.847,0.5116,1.0194,0.4286,0.6944,1.0413,0.877
469,0.6748,0.86,0.5064,0.8893,0.3534,0.7028,0.9979,0.9521
470,0.7965,0.7242,0.4949,1.0916,0.3916,0.7189,0.991,0.9436
471,0.7966,0.7298,0.4869,1.0448,0.2617,0.5559,0.8716,0.6891
472,0.4877,0.7501,0.3341,1.0035,0.4206,0.8059,0.7814,0.9635
473,0.8724,0.7728,0.4486,1.0498,0.3949,0.7414,0.6038,0.9767
474,0.7353,0.6743,0.5312,0.7982,0.4071,0.7408,0.5026,0.7998
475,0.9762,0.5776,0.6235,1.0099,0.4807,0.7986,0.3703,0.607
476,0.8825,0.5853,0.7284,0.9923,0.4025,0.9167,0.3564,0.4353
477,0.853,0.4593,0.7449,0.9246,0.5991,0.8206,0.3502,0.5256
478,0.8412,0.4367,0.5581,0.8515,0.4505,0.7814,0.4885,0.4167
479,0.8583,0.3934,0.6014,0.8289,0.8521,0.8141,0.4906,0.6148
480,0.7186,0.5028,0.6776,0.8094,0.9069,0.7273,0.4624,0.8601
481,0.7499,0.6069,0.6535,0.7629,0.9869,0.6128,0.4039,0.8172
482,0.5863,0.5913,0.5995,0.6743,0.9289,0.8128,0.5307,0.8326
483,0.5394,0.6004,0.5023,0.704,0.6631,0.6201,0.5941,0.479
484,0.5235,0.5223,0.4957,0.7849,0.7948,0.8673,0.8183,0.5666
485,0.5491,0.5849,0.4273,0.678,0.8823,0.8894,0.8884,0.7855
486,0.5307,0.7938,0.4362,0.685,0.9343,0.7102,0.5026,0.6702
487,0.7482,0.589,0.4369,0.6592,0.9342,0.7944,0.5095,0.7526
488,0.6463,0.768,0.4488,0.7185,0.9555,0.7086,0.8822,0.8857
489,0.5504,0.7602,0.584,0.5966,1.1584,0.7777,0.7883,0.7541
490,0.5772,0.809,0.5258,0.5947,1.1594,0.789,0.7874,0.9271
491,0.3481,0.6973,0.5294,0.6094,1.0564,0.7113,0.7915,0.9192
492,0.2202,0.4663,0.5759,0.7244,1.0958,0.8722,0.7993,0.9123
493,0.644,0.483,0.5121,0.7163,1.0411,0.9072,0.7992,0.7992
494,0.5128,0.4009,0.5698,0.6769,1.1467,0.8835,0.5936,0.7125
495,0.5231,0.4668,0.5154,0.6923,1.101,0.8849,0.7169,0.5574
496,0.6546,0.494,0.6375,0.6128,0.7882,0.8312,0.4051,0.6076
497,0.6142,0.4105,0.7296,0.6793,1.0056,0.8607,0.998,0.6151
498,0.7315,0.5943,0.7063,0.7852,0.8424,0.7218,0.9979,0.6048
499,0.7711,0.6009,0.6372,0.616,0.9445,0.6546,1.0069,0.605
500,0.6567,0.629,0.5146,0.7259,1.1618,0.6752,0.8816,0.6054
501,0.6015,0.553,0.6595,0.7922,1.1869,0.8887,0.5672,0.5994
502,0.8524,0.5922,0.629,0.7263,1.0896,0.8105,0.897,0.6095
503,0.8782,0.606,0.6012,0.7145,0.8573,0.7426,0.8568,0.605
504,0.8153,0.5184,0.5584,0.5929,1.1501,0.869,0.8549,0.4539
505,0.8171,0.6733,0.5534,0.605,0.8634,0.7812,0.8773,0.7931
506,0.7456,0.6459,0.5513,0.5227,1.0348,0.6697,0.7804,0.5384
507,0.6707,0.6029,0.4311,0.6837,1.0913,0.6666,0.8131,0.9041
508,0.5659,0.6231,0.5691,0.6597,1.1827,0.683,0.8791,0.9095
509,0.8665,0.592,0.6072,0.5435,1.1628,0.9818,0.9101,1.0468
510,0.8875,0.6876,0.6621,0.5708,1.1106,0.7168,0.7017,1.0139
511,0.8866,0.7516,0.7148,0.7718,0.9364,0.9028,0.8552,0.9711
512,0.8617,0.754,0.5812,0.5349,1.1422,0.8282,0.8545,0.7981
513,0.8624,0.7362,0.4576,0.5433,1.1536,0.5834,0.7238,0.6197
514,0.7376,0.7902,0.4225,0.5581,1.1532,0.4597,0.8088,0.6242
515,0.7416,0.8405,0.4099,0.5634,1.1536,0.5881,0.844,0.4633
516,0.9308,0.8266,0.3976,0.3941,1.1536,0.5726,0.7123,0.5362
517,0.9971,0.8781,0.2633,0.4636,1.1536,0.5556,0.8028,0.6843
518,0.9153,0.7639,0.4063,0.3747,1.1535,0.3861,0.6662,0.7312
519,0.7754,0.9163,0.343,0.3578,0.9033,0.3466,0.8268,0.6836
520,0.8654,0.7832,0.4876,0.3429,1.1402,0.3125,0.8389,0.551
521,0.8695,0.9514,0.4771,0.2685,1.1765,0.2776,0.7005,0.6764
522,0.8729,0.9111,0.5702,0.4634,0.8235,0.3039,0.7025,0.6954
523,0.8403,0.8649,0.6766,0.4315,0.9181,0.3061,0.5979,0.7262
524,0.9023,0.7613,0.5278,0.4265,0.8803,0.3162,0.6421,0.73
525,0.7987,0.7227,0.4154,0.2711,0.6649,0.2932,0.633,0.6276
526,0.8647,0.887,0.3792,0.1026,0.8509,0.3476,0.6254,0.7526
527,0.8477,0.8094,0.3805,0.4798,0.7506,0.3189,0.5199,0.795
528,0.6952,0.9023,0.3709,0.239,0.5625,0.0452,0.538,0.7566
529,0.4474,1.1165,0.3499,0.2723,0.6702,0.0436,0.6032,0.6938
530,0.7028,1.0638,0.3539,0.4636,0.7673,0.2755,0.6648,0.7688
531,0.8329,1.1145,0.3522,0.3369,0.9718,0.2652,0.4959,0.7349
532,0.8698,0.6165,0.3299,0.5833,0.9688,0.3049,0.6909,0.7385
533,0.8558,1.0597,0.3219,0.5571,0.7958,0.2766,0.6921,0.7506
534,0.6818,1.1199,0.2037,0.5806,0.8056,0.3033,0.7031,0.6357
535,0.5492,1.1199,0.2083,0.4896,0.8287,0.2578,0.6372,0.575
536,0.32,1.0923,0.3577,0.6679,0.7178,0.1079,0.6341,0.5836
537,0.7524,0.7303,0.3601,0.6472,0.6984,0.0752,0.6142,0.4807
538,0.7309,0.8613,0.3864,0.6862,0.8464,0.1049,0.6666,0.3194
539,0.6091,0.6534,0.3798,0.5843,0.7929,0.4645,0.7814,0.4934
540,0.9773,1.1215,0.3566,0.6196,0.7062,0.4237,0.6724,0.2075
541,0.9799,1.1234,0.3457,0.548,0.836,0.4549,0.5208,0.5175
542,0.9369,1.1234,0.2815,0.6152,0.7852,0.427,0.6995,0.5285
543,0.8679,1.1013,0.2392,0.6603,0.8361,0.3301,0.7959,0.6501
544,0.7512,0.6499,0.1042,0.6295,0.7649,0.3545,0.7314,0.6912
545,0.7965,1.1121,0.3602,0.6371,0.7054,0.4138,0.661,0.6781
546,0.7294,0.9095,0.3577,0.5848,0.5669,0.4856,0.8013,0.676
547,0.7837,1.0445,0.5393,0.6176,0.4498,0.4791,0.7508,0.5716
548,0.8133,0.9542,0.4656,0.7172,0.4743,0.4354,0.6721,0.7358
549,0.786,0.8951,0.3695,0.5362,0.3712,0.1398,0.5565,0.7316
550,0.586,0.8292,0.3869,0.6316,0.5356,0.1052,0.571,0.774
551,0.8233,0.8473,0.4424,0.6169,0.5539,0.2261,0.5924,0.7542
552,0.9218,0.816,0.445,0.6157,0.5825,0.3417,0.6192,0.7308
553,0.9847,0.4795,0.3704,0.6346,0.5414,0.228,0.5802,0.6123
554,0.9267,0.6911,0.2506,0.6774,0.5025,0.1471,0.5844,0.5906
555,0.8531,0.7123,0.3729,0.5947,0.4088,0.0706,0.5544,0.4695
556,0.8232,0.6965,0.2706,0.0871,0.334,0.0679,0.4676,0.4297
557,0.7009,0.5282,0.2561,0.5279,0.2751,0.0633,0.471,0.29
558,0.6947,0.7481,0.263,0.3821,0.5529,0.1491,0.417,0.3126
559,0.8168,0.5531,0.446,0.3053,0.5492,0.112,0.4715,0.3327
560,0.8322,0.7289,0.3447,0.4931,0.5682,0.3879,0.462,0.3308
561,0.8194,0.8266,0.3124,0.7256,0.5374,0.35,0.4753,0.3115
562,0.8284,0.8713,0.385,0.5985,0.5386,0.359,0.5399,0.2851
563,0.653,0.586,0.3113,0.5509,0.4614,0.3049,0.3748,0.2629
564,0.5439,0.9561,0.3075,0.4579,0.4197,0.5105,0.2421,0.5684
565,0.4571,0.6878,0.3515,0.4189,0.535,0.4959,0.4097,0.5532
566,0.3247,0.8493,0.3698,0.6031,0.5145,0.2952,0.4038,0.6536
567,0.4692,0.903,0.3557,0.8658,0.6081,0.4748,0.4716,0.6455
568,0.6426,0.9633,0.3356,0.8538,0.5983,0.3362,0.5657,0.4705
569,0.6636,0.9564,0.3257,0.7881,0.57,0.3234,0.529,0.4787
570,0.478,0.8069,0.2878,0.7835,0.683,0.1882,0.5166,0.4689
571,0.5144,0.7364,0.3211,0.7746,0.701,0.3167,0.0152,0.6333
572,0.5723,0.6403,0.3622,0.8091,0.4746,0.3689,0.12,0.6413
573,0.5897,0.6919,0.3485,0.7981,0.5979,0.1869,0.1023,0.5613
574,0.7452,0.5475,0.4508,0.7489,0.5748,0.3082,0.1287,0.5961
575,0.8826,0.5803,0.5017,0.7949,0.6466,0.3452,0.1223,0.5799
576,0.9042,0.6187,0.4758,0.7758,0.6397,0.4781,0.0662,0.2769
577,0.9479,0.5028,0.5243,0.5723,0.959,0.6954,0.098,0.3147
578,0.7097,0.6778,0.5579,0.7731,0.9577,0.7111,0.1091,0.3473
579,0.9746,0.8207,0.4769,0.7328,0.921,0.9322,0.118,0.1468
580,0.9527,0.7966,0.4844,0.6924,0.699,0.7034,0.1165,0.0759
581,0.925,0.6735,0.549,0.4774,0.8888,0.9327,0.0525,0.0707
582,0.8327,0.8079,0.3482,0.3704,0.948,1.374,0.4115,0.3433
583,0.6138,0.6991,0.3939,0.2454,0.7753,1.374,0.4128,0.3785
584,0.6548,0.8295,0.4573,0.2577,0.9756,1.374,0.4203,0.3848
585,0.5966,0.8041,0.2231,0.2572,0.9505,1.374,0.4001,0.3429
586,0.5445,0.8823,0.4191,0.2612,0.9671,1.374,0.4139,0.3282
587,0.6814,0.7448,0.3797,0.0333,0.9527,0.6939,0.5081,0.478
588,0.5094,0.8862,0.3835,0.2785,0.8889,0.8154,0.5522,0.5626
589,0.6435,0.889,0.4154,0.2925,0.7971,1.0844,0.4298,0.6731
590,0.6727,0.8102,0.3515,0.3435,1.1331,0.9682,0.4678,0.6788
591,0.6823,0.6437,0.4993,0.2815,0.8354,1.2428,0.436,0.6895
592,0.762,0.8384,0.4447,0.4357,1.0167,1.2406,0.4201,0.8811
593,0.5412,0.8604,0.6025,0.4182,0.8397,1.0973,0.4241,0.9279
594,0.3513,0.6733,0.582,0.4459,1.0336,0.7885,0.453,0.8649
595,0.3212,0.7653,0.4574,0.3473,0.9654,0.9601,0.446,0.8257
596,0.4031,0.7955,0.5666,0.4915,1.165,0.9551,0.7281,0.8592
597,0.271,0.6387,0.4795,0.3404,1.1481,0.7045,0.744,0.8305
598,0.3515,0.7053,0.6177,0.8314,1.1481,0.8657,0.7752,0.7864
599,0.4135,0.8114,0.5564,0.8018,1.1481,1.0508,0.6142,0.7655
600,0.4032,0.5615,0.5318,0.7307,1.1986,1.0479,0.7025,0.4684
601,0.4719,0.9004,0.3778,0.9441,1.1752,1.0806,0.7217,0.6607
602,0.3362,0.8419,0.4607,0.8654,1.1322,1.0631,0.8177,0.731
603,0.2212,0.8537,0.5276,0.8263,1.1243,0.991,0.8076,0.786
604,0.598,0.554,0.5122,0.7853,0.8905,1.1736,0.8168,0.7794
605,0.5995,0.8538,0.4787,0.792,1.0254,1.1855,0.5853,0.7951
606,0.6552,0.8462,0.3901,0.8896,0.7137,1.2126,0.7057,0.7953
607,0.6089,0.6049,0.3957,0.8592,0.4186,1.209,0.6971,0.647
608,0.6775,0.716,0.3869,0.8006,0.8855,1.2005,0.7254,0.7264
609,0.6886,0.831,0.2871,0.911,0.8952,1.1423,0.7973,0.8305
610,0.2485,0.9672,0.3463,0.8803,0.3677,1.1238,0.8852,0.8222
611,0.4221,0.9383,0.3213,0.6053,0.5682,0.9876,0.887,0.5934
612,0.7482,0.8987,0.2365,0.9387,0.8881,1.232,0.8246,0.9921
613,0.8282,0.8506,0.2499,0.7244,0.9549,1.125,0.782,0.9465
614,0.9398,0.8665,0.2589,0.8393,0.9609,0.8251,0.7765,0.647
615,0.5422,0.8021,0.1941,0.819,0.8281,0.9929,0.7655,0.4108
616,0.9195,0.462,0.315,0.8164,0.9471,0.8589,0.5762,1.2349
617,0.9775,0.894,0.3805,0.7304,0.8785,0.9891,0.8764,0.8502
618,0.9574,0.8419,0.2317,0.8041,0.6754,0.9877,0.8643,0.2923
619,0.8533,0.785,0.2094,0.763,0.8794,1.0163,0.6908,1.1027
620,0.8114,0.7993,0.4012,0.7726,0.7179,0.918,0.744,1.2349
621,0.9008,0.927,0.4862,0.8588,0.6255,0.8353,0.8345,1.2349
622,0.9773,0.9254,0.5087,0.8423,0.6635,1.0218,0.6317,1.2349
623,0.913,0.8322,0.5051,0.8509,0.7642,0.9855,0.7198,1.3106
624,0.9098,0.7117,0.5208,0.7189,0.6715,0.9445,0.9238,0.3638
625,0.9994,1.0614,0.6073,0.785,0.8787,1.0533,0.9135,1.1335
626,1.0977,1.0074,0.5729,0.7061,0.8917,1.057,0.9266,1.2277
627,1.1914,1.081,0.4944,0.6969,0.7668,0.9049,0.8539,1.1516
628,1.0453,1.1057,0.5422,0.5591,0.7406,1.1589,0.8201,1.2233
629,1.1286,1.1326,0.3732,0.6112,0.9373,0.8592,0.8919,1.0814
630,1.2086,0.9833,0.4016,0.5605,0.8919,0.967,0.677,0.9752
631,1.0813,1.0163,0.3413,0.5819,0.8524,0.9799,0.8328,1.1895
632,1.2119,1.1241,0.3773,0.5558,0.8228,0.8707,0.8783,1.2004
633,1.3012,0.7548,0.3613,0.3887,0.7696,0.5452,0.9414,0.9003
634,1.0048,1.118,0.4462,0.093,0.6591,0.5935,0.9479,1.1901
635,1.0347,0.9062,0.4179,0.2136,0.6223,0.5959,0.9246,1.1901
636,0.9751,0.9504,0.4129,0.1523,0.5051,0.5503,0.8455,1.1775
637,0.896,0.8561,0.6266,0.5277,0.6911,0.3618,0.7986,1.1836
638,1.0538,0.8666,0.6282,0.4048,0.6437,0.7374,0.7821,1.1874
639,0.8803,0.7965,0.4414,0.645,0.6815,0.7385,0.7881,1.1575
640,0.8292,0.7894,0.6734,0.6628,0.8381,0.7394,0.7855,0.8358
641,0.8606,0.7029,0.5667,0.6841,0.7931,0.7406,0.788,1.0689
642,0.9652,0.7945,0.5247,0.6445,0.8395,0.6366,0.718,1.0063
643,0.8626,0.6583,0.5347,0.4916,0.6128,0.7283,0.6028,0.9352
644,0.9612,0.5078,0.4816,0.5167,0.5178,0.7924,0.6258,0.9887
645,0.9565,0.7252,0.4819,0.7165,0.9917,0.8918,0.7909,0.9684
646,0.9172,0.6829,0.4915,0.6478,0.6862,1.0629,0.5516,0.8176
647,0.936,0.3879,0.5978,0.6514,0.8337,1.2553,0.5634,0.8962
648,0.7586,0.7241,0.6373,0.7279,0.7689,1.056,0.5546,0.7221
649,0.9332,0.6486,0.5519,0.7631,0.965,1.0265,0.5753,0.7235
650,0.8537,0.6752,0.75,0.8533,0.9469,1.0203,0.1197,0.7597
651,1.0663,0.7567,0.7627,0.7858,0.8446,0.9092,0.1407,0.7804
652,0.9465,0.7079,0.562,0.6959,0.7243,0.7206,0.0839,0.7021
653,1.242,0.8759,0.6646,0.7038,0.667,0.7207,0.4217,0.7128
654,1.0784,0.8186,0.7852,0.7961,0.5741,0.583,0.8096,0.6566
655,1.1442,0.7725,0.9447,0.7773,0.5724,0.796,0.6044,0.0611
656,1.0236,0.8893,0.9126,0.7789,0.8076,0.8082,0.5751,0.0132
657,1.0535,0.8772,0.6919,0.7878,0.7462,0.6662,0.9047,0.1889
658,0.972,0.7462,0.7172,0.7622,0.9204,0.7201,0.7742,0.541
659,1.0613,0.7992,0.6317,0.6529,0.8763,0.8128,0.9462,0.8961
660,0.9244,1.0933,0.5361,0.3451,0.8054,0.8828,0.9549,0.7207
661,1.0463,0.9565,0.4824,0.2565,0.9025,0.7413,0.9425,1.0796
662,1.0553,1.0669,0.4798,0.3416,0.849,0.7211,0.8657,0.8676
663,0.9179,0.9507,0.6798,0.3187,0.8878,0.9642,0.805,0.8018
664,0.947,0.8936,0.6361,0.6325,0.8339,0.9755,0.7499,0.7437
665,0.8426,0.6312,0.5544,0.5156,0.8669,0.9893,0.7168,0.5693
666,0.9691,0.7497,0.6103,0.4276,0.7163,0.8885,0.8195,0.9243
667,0.8833,0.8066,0.6071,0.6577,0.652,0.7444,0.7036,0.9605
668,0.9142,0.8223,0.6856,0.6192,0.6259,0.6469,0.7846,0.9331
669,0.9528,0.6745,0.6665,0.3664,0.5693,0.888,0.894,0.9861
670,0.7898,0.8938,0.6577,0.2956,0.5033,0.8764,0.9162,0.9364
671,0.9857,0.6879,0.6062,0.2937,0.331,0.6316,0.8478,1.0048
672,1.0097,0.7526,0.4647,0.2973,0.3934,0.6743,0.858,0.8007
673,0.9636,0.8964,0.5322,0.2834,0.3722,0.828,0.8323,0.985
674,0.937,0.8261,0.7393,0.5949,0.0625,0.947,0.6558,1.0391
675,0.8704,0.7983,0.7182,0.5176,0.0366,0.9327,0.8263,0.7629
676,0.7269,0.6322,0.8233,0.6127,0.0365,0.9625,0.9045,0.7191
677,0.6968,0.88,0.8501,0.6165,0.3399,0.9237,0.7528,0.7235
678,0.9031,0.7602,0.7591,0.5732,0.3544,0.8921,0.8747,0.7027
679,0.9519,0.8388,0.6494,0.6664,0.5394,0.4402,0.6232,0.488
680,0.9665,0.8376,0.4693,0.657,0.4514,0.3502,0.8155,0.4097
681,0.9542,0.7537,0.6214,0.7147,0.4806,0.316,0.6756,0.3403
682,0.8123,0.8276,0.8014,0.8468,0.7797,0.8344,0.8088,0.2992
683,0.7216,0.799,0.7891,0.8571,0.8281,0.8371,0.6945,0.3076
684,0.9385,0.7554,0.6174,0.8576,0.7028,0.6424,0.5234,0.3489
685,0.5334,0.7271,0.71,0.7998,0.8776,0.9313,0.5364,0.3481
686,0.8882,0.7064,0.7667,0.6951,0.9645,0.7501,0.6952,0.2805
687,0.7077,0.6852,0.5163,0.6168,0.9417,0.9803,0.6753,0.6032
688,0.828,0.8431,0.545,0.4991,0.9695,0.9216,0.6633,0.5345
689,0.7881,0.7414,0.7741,0.5108,0.9397,0.8934,0.544,0.5847
690,0.7225,0.7976,0.6192,0.4508,0.9335,0.7577,0.7289,0.5262
691,0.6736,0.7059,0.5798,0.6949,0.8112,0.6158,0.799,0.4751
692,0.7502,0.7598,0.4052,0.4656,0.632,0.3674,0.7805,0.7351
693,0.8465,0.809,0.5796,0.7138,0.8275,0.6215,0.7454,0.6949
